cell,frac_open,mapping_rate,mt_content,uniq_nuc_frags,dup_level,frip,sequencing_depth,library_size
plate2_pbmc_plate2_189,14.4473,94.95,14.333484,22801.0,0.496738,65.2765,61192,33554.0
plate2_pbmc_plate2_190,13.8532,95.03,7.294819,20219.0,0.5094029999999999,73.0055,51073,27029.0
plate2_pbmc_plate2_191,14.5925,94.9,11.157427,22805.0,0.49566800000000005,65.8226,58957,32410.0
plate2_pbmc_plate2_192,14.6711,94.92,15.558032,22736.0,0.5174300000000001,68.7075,64851,33020.0
plate2_pbmc_plate2_193,14.6897,94.71,8.569138,22812.0,0.515703,68.8236,60394,30666.0
plate2_pbmc_plate2_194,14.4859,94.84,11.074521,21873.0,0.518358,70.8745,59580,30131.0
plate2_pbmc_plate2_195,11.7672,94.57,14.532941000000001,17137.0,0.5081680000000001,68.0814,48490,24889.0
plate2_pbmc_plate2_196,13.3736,94.73,15.504717000000001,20240.0,0.507737,68.7234,57016,29750.0
plate2_pbmc_plate2_197,15.6634,94.85,10.322791,24698.0,0.531998,69.0825,68175,33167.0
plate2_pbmc_plate2_198,19.3172,95.0,7.070759,36458.0,0.49750200000000006,56.8477,89185,49407.0
plate2_pbmc_plate2_199,13.4149,94.65,10.343579,19806.0,0.520699,69.225,53447,26978.0
plate2_pbmc_plate2_200,13.3697,94.6,12.464698,20457.0,0.507948,67.8113,55276,29018.0
plate2_pbmc_plate2_201,14.6511,93.63,3.184732,33227.0,0.488814,47.8016,77943,43753.0
plate2_pbmc_plate2_202,16.4054,94.96,14.836471,27237.0,0.508627,66.0387,75803,39675.0
plate2_pbmc_plate2_203,16.9741,94.85,7.887902,30502.0,0.511139,56.5833,77988,40943.0
plate2_pbmc_plate2_204,13.1925,94.42,7.950564,19439.0,0.496699,69.4739,49976,26625.0
plate2_pbmc_plate2_205,10.9973,94.37,9.165258,16660.0,0.50083,67.5345,42628,22991.0
plate2_pbmc_plate2_206,11.9897,94.5,12.967398,17806.0,0.47203900000000004,67.5131,45251,26731.0
plate2_pbmc_plate2_207,12.7383,94.79,6.075657,18721.0,0.514576,70.7405,47061,24533.0
plate2_pbmc_plate2_208,13.5988,94.67,10.811407,20203.0,0.482299,69.5877,50616,29149.0
plate2_pbmc_plate2_209,12.9154,94.7,1.4503190000000001,19162.0,0.508692,70.235,45094,24118.0
plate2_pbmc_plate2_210,15.1333,94.91,5.89192,25460.0,0.51563,60.0373,63779,33255.0
plate2_pbmc_plate2_211,12.7316,94.7,13.799917,18758.0,0.510417,69.3695,51795,26931.0
plate2_pbmc_plate2_212,14.8482,94.79,5.409444000000001,22155.0,0.5058020000000001,71.8918,54761,29165.0
plate2_pbmc_plate2_213,11.9564,94.35,8.985822,18424.0,0.483096,66.6132,45431,26020.0
plate2_pbmc_plate2_214,13.997,94.56,14.442675,20947.0,0.506918,68.6558,57978,30440.0
plate2_pbmc_plate2_215,14.1902,94.61,14.885689000000001,21928.0,0.50276,68.6508,60416,32212.0
plate2_pbmc_plate2_216,12.5185,94.82,8.066464999999999,18258.0,0.512937,70.8132,47152,24497.0
plate2_pbmc_plate2_217,13.0513,94.84,11.130734,19122.0,0.49682,68.8386,49547,27123.0
plate2_pbmc_plate2_218,11.8751,94.51,12.823524,17818.0,0.499155,68.4182,48066,25681.0
plate2_pbmc_plate2_219,12.1229,94.5,10.373213,17747.0,0.47608100000000003,68.2567,43854,25715.0
plate2_pbmc_plate2_220,14.338,94.84,16.457791,23731.0,0.520469,63.6908,69580,34702.0
plate2_pbmc_plate2_221,12.8688,94.92,13.07052,19008.0,0.518359,67.6507,52401,26784.0
plate2_pbmc_plate2_222,13.1565,94.7,16.764332,20312.0,0.524401,68.3174,60043,29664.0
plate2_pbmc_plate2_223,13.5868,94.81,8.852803,22620.0,0.50907,62.4632,58617,30769.0
plate2_pbmc_plate2_224,17.3285,94.62,6.159921,33271.0,0.48479300000000003,54.5621,79007,45460.0
plate2_pbmc_plate2_225,14.3221,94.63,8.057018,20963.0,0.514718,73.4079,54930,28059.0
plate2_pbmc_plate2_226,14.7483,94.81,17.384112,22973.0,0.508927,68.0386,66345,34482.0
plate2_pbmc_plate2_227,14.755,94.4,5.669583,23393.0,0.488174,67.2749,56127,31642.0
plate2_pbmc_plate2_228,13.5108,94.86,12.478404,20263.0,0.502717,69.778,53908,28950.0
plate2_pbmc_plate2_229,13.3537,94.67,10.026842,20782.0,0.494949,67.7288,52954,29193.0
plate2_pbmc_plate2_230,17.3258,94.8,7.484444,31669.0,0.504093,55.903999999999996,79042,42725.0
plate2_pbmc_plate2_231,15.8126,94.9,10.746446,23986.0,0.5137510000000001,70.9292,63805,33114.0
plate2_pbmc_plate2_232,15.0813,94.78,5.743953,22875.0,0.5088239999999999,69.9885,57258,30099.0
plate2_pbmc_plate2_233,20.215,94.9,7.012514,38269.0,0.5011939999999999,55.6737,94637,51568.0
plate2_pbmc_plate2_234,13.2431,94.93,13.91976,20061.0,0.5131399999999999,68.0176,55449,28739.0
plate2_pbmc_plate2_235,14.1129,94.76,16.690106,21918.0,0.514352,67.266,63412,32393.0
plate2_pbmc_plate2_236,13.5921,94.83,20.320694,21119.0,0.508994,66.9892,64179,32864.0
plate2_pbmc_plate2_237,12.3786,94.68,15.171341,18541.0,0.49377,68.3191,50372,27669.0
plate2_pbmc_plate2_238,13.3523,94.84,14.282719,20441.0,0.51832,68.1805,57772,29213.0
plate2_pbmc_plate2_239,12.5798,94.71,9.462675,18265.0,0.502024,72.006,47607,25249.0
plate2_pbmc_plate2_240,17.852,94.88,8.851303,32819.0,0.5049020000000001,56.8516,83467,44891.0
plate2_pbmc_plate2_241,14.0237,94.75,15.336433999999999,22573.0,0.497626,65.509,61716,33571.0
plate2_pbmc_plate2_242,12.8728,94.8,18.633145000000003,19192.0,0.510917,68.8918,56714,29173.0
plate2_pbmc_plate2_243,14.6511,94.97,9.996281,21780.0,0.511092,70.6104,58004,29922.0
plate2_pbmc_plate2_244,14.8682,94.83,5.768337,22315.0,0.49545100000000003,70.9028,53927,29908.0
plate2_pbmc_plate2_245,14.2821,94.89,17.182170000000003,21608.0,0.521863,68.4297,63593,31817.0
plate2_pbmc_plate2_246,15.2492,94.86,6.159079,25932.0,0.503155,60.2736,63399,34534.0
plate2_pbmc_plate2_247,12.6437,94.53,8.536585,18750.0,0.499328,69.8805,48447,25752.0
plate2_pbmc_plate2_248,16.3414,94.55,5.331633,28960.0,0.5005310000000001,57.6362,70250,38365.0
plate2_pbmc_plate2_249,19.549,95.03,5.668408,37011.0,0.5044770000000001,55.4722,89866,48943.0
plate2_pbmc_plate2_250,12.9128,94.6,6.510391,18625.0,0.510311,72.2417,47049,24660.0
plate2_pbmc_plate2_251,14.9641,94.85,15.409547,24011.0,0.51262,67.7277,68159,35027.0
plate2_pbmc_plate2_252,12.8488,94.82,13.838176999999998,19775.0,0.508133,67.1387,54202,28490.0
plate2_pbmc_plate2_253,13.6294,94.77,13.828363000000001,21237.0,0.48345200000000005,65.4778,55570,31661.0
plate2_pbmc_plate2_254,13.9158,94.99,4.606871,20686.0,0.511632,71.1506,50629,26794.0
plate2_pbmc_plate2_255,13.2737,94.63,16.060667000000002,20754.0,0.49539799999999995,67.003,57239,31227.0
plate2_pbmc_plate2_256,12.2787,94.67,7.703458,17828.0,0.504997,71.2984,45799,24079.0
plate2_pbmc_plate2_257,13.7533,94.87,13.723289000000001,20753.0,0.5185930000000001,67.8307,58491,29454.0
plate2_pbmc_plate2_258,15.4023,94.76,8.823528999999999,23963.0,0.50372,68.9521,61320,32819.0
plate2_pbmc_plate2_259,15.1133,94.86,9.590573,24246.0,0.499758,67.7344,62122,33669.0
plate2_pbmc_plate2_260,16.2215,94.86,10.784048,26308.0,0.515796,65.9048,70491,36240.0
plate2_pbmc_plate2_261,13.7346,94.84,14.775973,20885.0,0.495554,69.0729,57320,30945.0
plate2_pbmc_plate2_262,13.9158,94.69,12.169844,22712.0,0.499313,63.5871,60173,32487.0
plate2_pbmc_plate2_263,11.4235,94.81,12.918382000000001,17978.0,0.515125,66.3381,49396,25394.0
plate2_pbmc_plate2_264,15.7021,94.9,7.7357190000000005,24033.0,0.5135310000000001,69.3182,61725,32105.0
plate2_pbmc_plate2_265,12.8755,94.51,5.960198999999999,19044.0,0.493345,70.6755,46445,25652.0
plate2_pbmc_plate2_266,15.2172,94.57,5.171632,25084.0,0.5064649999999999,65.3977,61765,32911.0
plate2_pbmc_plate2_267,14.9361,94.8,10.284366,23946.0,0.517882,67.6352,63939,32714.0
plate2_pbmc_plate2_268,14.3167,94.67,7.362571000000001,21503.0,0.5083449999999999,70.2762,54848,28805.0
plate2_pbmc_plate2_269,17.1513,94.7,9.848558,28157.0,0.516637,66.8972,74617,38342.0
plate2_pbmc_plate2_270,11.5181,94.76,15.470657000000001,16550.0,0.505243,69.5848,46776,24397.0
plate2_pbmc_plate2_271,14.0543,94.76,12.240903999999999,21974.0,0.513976,68.5051,60129,30845.0
plate2_pbmc_plate2_272,13.1192,95.03,9.62143,20412.0,0.517518,66.6283,53766,27694.0
plate2_pbmc_plate2_273,14.4646,94.65,12.377092,21833.0,0.486279,67.4941,56671,31880.0
plate2_pbmc_plate2_274,15.6541,94.83,14.043296,26087.0,0.523287,64.2443,73871,36944.0
plate2_pbmc_plate2_275,12.9327,94.77,14.136964,19296.0,0.5233220000000001,68.273,54711,27355.0
plate2_pbmc_plate2_276,15.4037,94.89,8.328835,23774.0,0.518161,68.6512,62090,31774.0
plate2_pbmc_plate2_277,12.9714,94.85,13.070784,19932.0,0.517365,67.4321,54922,28121.0
plate2_pbmc_plate2_278,14.3447,94.44,5.0448580000000005,21909.0,0.484471,71.0592,51914,29598.0
plate2_pbmc_plate2_279,12.6677,94.67,10.829482,18716.0,0.506246,69.2244,49212,26121.0
plate2_pbmc_plate2_280,12.9128,94.72,14.278279000000001,19764.0,0.525216,68.0972,56598,27997.0
plate2_pbmc_plate2_281,14.6537,95.04,16.059221,22225.0,0.512026,69.2129,64346,32700.0
plate2_pbmc_plate2_282,15.7993,94.64,8.998714,25484.0,0.517555,67.9278,67519,34337.0
plate2_pbmc_plate2_283,16.5292,94.85,11.384993,25273.0,0.507393,70.675,67164,35439.0
plate2_pbmc_plate2_284,13.9664,94.9,15.002979000000002,21398.0,0.517517,68.0298,60589,30870.0
plate2_pbmc_plate2_285,13.2897,94.32,5.145714,23337.0,0.502849,60.2203,57446,30758.0
plate2_pbmc_plate2_286,13.4895,95.02,17.053266,20633.0,0.516314,68.8643,59536,30549.0
plate2_pbmc_plate2_287,14.4712,94.72,11.172879,21092.0,0.49047299999999994,71.1876,54042,30199.0
plate2_pbmc_plate2_288,15.4889,94.92,7.5552779999999995,23664.0,0.518155,70.8337,61277,31364.0
plate2_pbmc_plate2_289,13.5348,94.72,15.458936999999999,20825.0,0.511366,68.6701,60277,30449.0
plate2_pbmc_plate2_290,13.6667,94.63,3.8193,20801.0,0.497537,69.87100000000001,50067,27235.0
plate2_pbmc_plate2_291,14.8269,94.95,16.62496,23656.0,0.486303,65.2804,64432,36299.0
plate2_pbmc_plate2_292,15.774000000000001,94.83,8.396291999999999,27766.0,0.510371,61.9,71896,37516.0
plate2_pbmc_plate2_293,14.8269,94.76,8.693387,22781.0,0.507588,69.3467,58400,30995.0
plate2_pbmc_plate2_294,12.1961,94.76,3.61677,19587.0,0.504788,64.5089,46764,25340.0
plate2_pbmc_plate2_295,11.3263,94.48,7.498695,15950.0,0.487624,71.0781,39603,22019.0
plate2_pbmc_plate2_296,12.7915,94.93,6.572556,18465.0,0.49008,71.2103,44798,25149.0
plate2_pbmc_plate2_297,12.8528,94.75,11.146542,18948.0,0.5009239999999999,71.1161,49882,26731.0
plate2_pbmc_plate2_298,14.1795,94.99,12.325866,21524.0,0.515062,69.0061,58243,30199.0
plate2_pbmc_plate2_299,12.8315,94.98,12.102634,19355.0,0.516915,68.5286,53000,27022.0
plate2_pbmc_plate2_300,14.7257,94.85,12.920164,23549.0,0.505486,66.067,62996,33689.0
plate2_pbmc_plate2_301,12.4932,94.43,8.802660000000001,18379.0,0.49693000000000004,68.7813,47833,25399.0
plate2_pbmc_plate2_302,14.8895,94.68,18.419926,24762.0,0.501396,65.6031,71809,38022.0
plate2_pbmc_plate2_303,13.6933,94.83,13.105796,20673.0,0.5055390000000001,69.9361,56118,29636.0
plate2_pbmc_plate2_304,12.620999999999999,94.76,17.258948999999998,19162.0,0.48497799999999996,66.5681,53320,29687.0
plate2_pbmc_plate2_305,19.5183,94.39,6.41143,43952.0,0.487997,47.2127,105371,59940.0
plate2_pbmc_plate2_306,11.6007,94.93,25.654989999999998,18019.0,0.515124,67.0566,59269,29812.0
plate2_pbmc_plate2_307,12.982000000000001,94.59,10.832742,20109.0,0.465782,65.1007,48868,29751.0
plate2_pbmc_plate2_308,15.6741,94.77,7.241407000000001,23262.0,0.49786800000000003,71.5268,57716,31565.0
plate2_pbmc_plate2_309,13.4256,94.73,13.820192,20734.0,0.503283,67.137,57410,30060.0
plate2_pbmc_plate2_310,12.9647,94.34,6.033911,19840.0,0.482766,68.5896,47683,27151.0
plate2_pbmc_plate2_311,14.7137,94.93,13.003921,22853.0,0.509971,69.9284,62915,32530.0
plate2_pbmc_plate2_312,11.9897,94.7,9.115203,18705.0,0.49780399999999997,65.02600000000001,47415,25909.0
plate2_pbmc_plate2_313,14.1942,94.75,8.417941,21378.0,0.494039,69.6654,54429,29538.0
plate2_pbmc_plate2_314,14.9761,94.88,8.102293,22639.0,0.512487,70.1847,58346,30405.0
plate2_pbmc_plate2_315,15.3943,94.51,9.675068,23545.0,0.502015,69.2849,60849,32624.0
plate2_pbmc_plate2_316,12.6224,94.82,14.449472,19852.0,0.489338,65.1778,53121,29560.0
plate2_pbmc_plate2_317,14.2954,94.76,5.853115,21972.0,0.509829,70.0703,55716,28904.0
plate2_pbmc_plate2_318,14.8429,94.6,11.600547,22617.0,0.489383,69.2437,59308,32589.0
plate2_pbmc_plate2_319,14.6777,94.57,17.671886999999998,22236.0,0.494932,69.6472,63030,34135.0
plate2_pbmc_plate2_320,14.1183,94.92,5.82716,20977.0,0.47809300000000005,69.468,48724,28843.0
plate2_pbmc_plate2_321,15.0906,94.98,12.565743,24604.0,0.527353,66.0945,68822,34081.0
plate2_pbmc_plate2_322,15.2785,94.62,6.6445300000000005,25866.0,0.49879700000000005,61.5332,63912,34831.0
plate2_pbmc_plate2_323,21.0409,94.7,6.161264,45737.0,0.509944,50.0185,113409,60358.0
plate2_pbmc_plate2_324,12.9034,94.65,9.573246000000001,19685.0,0.5072989999999999,68.5998,51322,27054.0
plate2_pbmc_plate2_325,14.4313,94.69,12.618675999999999,21813.0,0.495829,68.952,58120,31510.0
plate2_pbmc_plate2_326,16.6371,95.1,2.179513,28859.0,0.51381,57.7402,68463,36349.0
plate2_pbmc_plate2_327,15.0893,94.71,12.612680000000001,23460.0,0.50517,69.6472,63321,33457.0
plate2_pbmc_plate2_328,14.8149,94.95,16.148381,23486.0,0.511894,66.8303,66966,34595.0
plate2_pbmc_plate2_329,20.7052,95.03,7.129019,37870.0,0.525059,59.3521,98146,49528.0
plate2_pbmc_plate2_330,13.8185,94.68,9.710326,20977.0,0.49754499999999996,67.4773,53501,29257.0
plate2_pbmc_plate2_331,12.4439,94.54,12.789867,18315.0,0.506045,68.7372,50055,26143.0
plate2_pbmc_plate2_332,15.3557,94.9,14.312559,24624.0,0.498158,65.3722,66711,36158.0
plate2_pbmc_plate2_333,13.2364,94.94,15.030085999999999,19911.0,0.515266,69.3146,55933,28818.0
plate2_pbmc_plate2_334,14.3753,94.65,13.255704999999999,22125.0,0.48293100000000005,66.9039,57570,32792.0
plate2_pbmc_plate2_335,14.1795,94.89,4.391952,21573.0,0.5046430000000001,70.5549,52242,28141.0
plate2_pbmc_plate2_336,20.6519,94.98,6.705922,39135.0,0.49590200000000006,55.7619,95116,52945.0
plate2_pbmc_plate2_337,21.6789,94.8,6.357596,48901.0,0.509602,49.2886,121681,64700.0
plate2_pbmc_plate2_338,15.6794,94.92,18.414115,24138.0,0.523996,69.9875,72776,35981.0
plate2_pbmc_plate2_339,20.4215,95.06,5.491658,39031.0,0.499964,54.9493,94029,51834.0
plate2_pbmc_plate2_340,13.6108,94.91,12.267205,20869.0,0.5179159999999999,68.1885,56957,29154.0
plate2_pbmc_plate2_341,14.2808,94.84,11.075039,21639.0,0.5050640000000001,69.9125,57968,30331.0
plate2_pbmc_plate2_342,13.062000000000001,94.62,6.949441,19656.0,0.49491899999999994,69.1701,48883,26697.0
plate2_pbmc_plate2_343,18.4394,95.0,6.905297,32302.0,0.492096,58.8305,77857,44027.0
plate2_pbmc_plate2_344,14.9761,94.65,6.793995,23034.0,0.49461099999999997,69.3582,56372,31248.0
plate2_pbmc_plate2_345,13.0646,94.67,12.820624,20189.0,0.498831,66.7804,54789,29110.0
plate2_pbmc_plate2_346,13.9584,94.73,12.528092,21407.0,0.49071899999999996,67.836,55762,31114.0
plate2_pbmc_plate2_347,15.7287,94.86,19.065444,25513.0,0.523491,66.7671,78302,38362.0
plate2_pbmc_plate2_348,14.8882,95.15,4.611701999999999,22318.0,0.491126,71.819,52270,29729.0
plate2_pbmc_plate2_349,12.4719,94.71,10.741108,21631.0,0.48573999999999995,60.378,54590,31031.0
plate2_pbmc_plate2_350,12.4013,94.75,15.269682999999999,18317.0,0.498224,69.8816,50255,27198.0
plate2_pbmc_plate2_351,13.2071,94.69,15.774326,19900.0,0.488516,69.4968,54628,30133.0
plate2_pbmc_plate2_352,12.7636,94.99,17.302672,19959.0,0.49341999999999997,64.9285,55466,30568.0
plate2_pbmc_plate2_353,14.1049,94.47,6.9616,26288.0,0.32111999999999996,50.5026,47869,50034.0
plate2_pbmc_plate2_354,11.9617,94.67,14.163089999999999,17400.0,0.43315299999999995,68.0923,41447,28217.0
plate2_pbmc_plate2_355,7.3062,93.92,7.8909899999999995,9058.0,0.288577,73.1849,16544,19081.0
plate2_pbmc_plate2_356,15.3624,94.86,10.889541,22790.0,0.47225600000000006,69.0909,55708,33407.0
plate2_pbmc_plate2_357,18.8816,95.17,4.92157,37459.0,0.508097,54.7096,92208,48909.0
plate2_pbmc_plate2_358,14.4606,95.18,17.496914,22723.0,0.523841,68.7023,66986,33503.0
plate2_pbmc_plate2_359,15.0454,94.6,8.637746,23735.0,0.487836,66.0861,58539,33163.0
plate2_pbmc_plate2_360,18.7498,94.75,5.536435,38151.0,0.462066,51.3903,85826,53592.0
plate2_pbmc_plate2_361,14.7949,94.94,16.461538,22806.0,0.5224270000000001,68.2619,66779,33268.0
plate2_pbmc_plate2_362,13.8399,94.68,14.49365,20737.0,0.5054350000000001,68.9964,57351,30214.0
plate2_pbmc_plate2_363,16.4014,94.91,4.752651,28919.0,0.508642,57.3793,70307,37666.0
plate2_pbmc_plate2_364,14.5605,94.8,13.490060999999999,22631.0,0.512413,67.6051,62411,32291.0
plate2_pbmc_plate2_365,14.6404,94.82,14.865757,21911.0,0.528618,70.2918,63730,31124.0
plate2_pbmc_plate2_366,16.3268,94.96,4.931694,27836.0,0.507692,60.0342,67677,36368.0
plate2_pbmc_plate2_367,13.1672,94.78,7.694476,19650.0,0.48714700000000005,68.7852,47883,27203.0
plate2_pbmc_plate2_368,14.3034,94.6,15.658795000000001,22929.0,0.5107,66.1186,64808,33633.0
plate2_pbmc_plate2_369,14.7883,94.93,6.945187,22630.0,0.517518,69.7911,57775,29822.0
plate2_pbmc_plate2_370,14.8296,94.81,9.784073,22102.0,0.5058189999999999,70.5008,57736,30505.0
plate2_pbmc_plate2_371,13.4349,94.62,12.245712,19800.0,0.48057,69.8555,51527,29108.0
plate2_pbmc_plate2_372,14.6231,94.71,7.188161,21950.0,0.5073529999999999,69.6427,56021,29388.0
plate2_pbmc_plate2_373,15.2172,94.73,16.904761999999998,26524.0,0.519125,63.0639,77848,39061.0
plate2_pbmc_plate2_374,13.3297,95.23,18.872936,21076.0,0.508588,66.7751,61381,32228.0
plate2_pbmc_plate2_375,13.9398,94.48,6.848896000000001,21299.0,0.49048500000000006,69.3046,53229,29079.0
plate2_pbmc_plate2_376,17.0061,94.89,3.994473,30572.0,0.523721,57.1489,76003,38744.0
plate2_pbmc_plate2_377,13.7839,94.53,7.388851,21997.0,0.47563900000000003,64.563,52283,30867.0
plate2_pbmc_plate2_378,14.4619,94.81,13.087183,22480.0,0.505364,69.2403,60754,32227.0
plate2_pbmc_plate2_379,14.9455,94.81,11.69983,22898.0,0.497734,68.8782,60080,32647.0
plate2_pbmc_plate2_380,12.4785,94.61,12.077364999999999,18229.0,0.473274,69.0228,45590,27040.0
plate2_pbmc_plate2_381,14.7923,94.62,8.014061,23289.0,0.503812,66.5949,59283,31611.0
plate2_pbmc_plate2_382,15.6914,95.12,14.690484,24930.0,0.51735,67.3819,70738,35842.0
plate2_pbmc_plate2_383,14.2568,94.95,14.717935999999998,21225.0,0.49365200000000004,68.085,57109,31511.0
plate2_pbmc_plate2_384,0.004,66.67,16.666667,5.0,0.0,50.0,12,
